reefName,year,sst
U/N Reef (19-088),2003,28.5796291033427
U/N Reef (19-089),2003,28.5774305979411
Gargoyle Reef (19-180),2003,28.4516654411952
U/N Reef (19-181),2003,28.4640399678548
U/N Reef (19-182),2003,28.4436299144358
U/N Reef (19-183),2003,28.4565824890137
U/N Reef (19-184),2003,28.4565824890137
U/N Reef (19-185),2003,28.4565824890137
U/N Reef (19-186),2003,28.4436299144358
Hewitt Reef (19-187),2003,28.4640399678548
U/N Reef (19-188),2003,28.4436299144358
Orpheus (Goolboddi) Island Reef (No 2) (18-049b),2003,29.0098634084066
Orpheus (Goolboddi) Island Reef (No 3) (18-049c),2003,29.0088113368243
Orpheus (Goolboddi) Island Reef (No 4) (18-049d),2003,29.0098634084066
Orpheus (Goolboddi) Island Reef (No 5) (18-049e),2003,29.0098292628924
Lady Elliot Reef (18-050),2003,29.0152205891079
Pandora Reef (18-051),2003,29.0142757953742
Curacoa (Noogoo) Reef (No 1) (18-052a),2003,29.0098634084066
Cockle Bay Reef (19-009a),2003,28.9822172292074
Magnetic Island Reef (No 1) (19-009b),2003,28.9600823013871
Magnetic Island Reef (No 2) (19-009c),2003,28.9600823013871
Magnetic Island Reef (No 3) (19-009d),2003,28.9506610688709
Magnetic Island Reef (No 4) (19-009e),2003,28.9506610688709
Magnetic Island Reef (No 5) (19-009f),2003,28.9573899904887
U/N Reef (19-090),2003,28.5766460359559
Eulalie Reef (19-091),2003,28.5409775892893
U/N Reef (19-092),2003,28.5739822690449
U/N Reef (19-093),2003,28.5914517140043
U/N Reef (19-094),2003,28.5219125458688
U/N Reef (19-095),2003,28.5436323138251
U/N Reef (19-189),2003,28.4484882625282
U/N Reef (19-190),2003,28.4514202011956
U/N Reef (19-191),2003,28.4484882625282
U/N Reef (19-192),2003,28.4703925014321
U/N Reef (19-193),2003,28.4423030826217
Curacoa (Noogoo) Reef (No 2) (18-052b),2003,29.0098634084066
Fantome (Eumilli) Island Reef (18-053),2003,29.0098634084066
Great Palm Island Reef (No 1) (18-054a),2003,29.0098634084066
Magnetic Island Reef (No 6) (19-009g),2003,28.9822172292074
Magnetic Island Reef (No 7) (19-009h),2003,28.967060442324
Magnetic Island Reef (No 8) (19-009j),2003,28.9822172292074
U/N Reef (19-010),2003,28.969350643647
Middle Reef (19-011),2003,28.9822172292074
Virago Shoal (19-012),2003,28.9837263425191
Salamander Reef (19-013),2003,28.9414978027344
Kennedy Reef (19-096),2003,28.5686629480786
Net Reef (19-097),2003,28.5894001854791
U/N Reef (19-194),2003,28.4202820392365
Napier Reef (19-195),2003,28.4102635038072
U/N Reef (19-196),2003,28.4550476206674
Ross Reef (19-197),2003,28.4550476206674
U/N Reef (19-198),2003,28.4288663150502
U/N Reef (19-199),2003,28.4361080896287
Great Palm Island Reef (No 2) (18-054b),2003,28.9939848787041
Great Palm Island Reef (No 3) (18-054c),2003,28.9873264537138
Great Palm Island Reef (No 4) (18-054d),2003,28.9873264537138
Great Palm Island Reef (No 5) (18-054e),2003,28.9943917195002
Great Palm Island Reef (No 6) (18-054f),2003,28.9967132806778
Great Palm Island Reef (No 7) (18-054g),2003,29.0044293557444
Bray Reef (19-016),2003,28.9405050168092
Bald Reef (19-018),2003,28.9449266479129
Bowden Reef (19-019),2003,28.7939233002839
Morinda Shoal (19-020),2003,28.8226108709971
Tink Shoal (19-021),2003,28.7616123567548
Wilson Shoal (19-022),2003,28.7559938907623
Wansfell Reef (19-098),2003,28.5698807239532
Joist Reef (19-099),2003,28.4923377264114
U/N Reef (19-101),2003,28.7642939061294
Camp Reef (19-102),2003,28.7245347927778
Holbourne Island Reef (No 1) (19-103a),2003,28.6378535270691
U/N Reef (19-200),2003,28.4198116510093
U/N Reef (19-201),2003,28.4205093002319
U/N Reef (19-202),2003,28.4225054371114
U/N Reef (19-203),2003,28.4225054371114
Round Reef (19-204),2003,28.4478683111803
Eclipse (Garoogubbee) Reef (18-058),2003,29.0097189716909
Esk (Soopun) Reef (18-059),2003,29.0088758922759
Barber (Boodthean) Reef (18-061),2003,28.9872439702352
Brisk-Falcon Reef (18-062),2003,29.0088758922759
Fly Island Reef (18-064),2003,29.0089955271026
Pakhoi Bank (19-023),2003,28.7489494747586
Prawn Reef (19-024),2003,28.7735854209738
Castor Reef (19-025),2003,28.7288066864014
U/N Reef (19-026),2003,28.698913145435
Pollux Reef (19-027),2003,28.7233994801839
Shell Reef (19-028),2003,28.7430377873507
Mid Reef (19-029),2003,28.7746738292553
Holbourne Island Reef (No 2) (19-103b),2003,28.6277132278834
Middle Island Reef (19-106),2003,28.609476108177
Tideway Reef (No 1) (19-205a),2003,28.4221098033431
Tideway Reef (No 2) (19-205b),2003,28.4221098033431
Tideway Reef (No 3) (19-205c),2003,28.4221098033431
U/N Reef (19-206),2003,28.4033625315106
Havannah Reef (18-065),2003,29.0089955271026
Acheron Reef (18-066),2003,28.9934343408655
Phillips Reef (18-067),2003,28.9934343408655
Cordelia Rocks Reef (18-068),2003,28.9792421658834
Backnumbers Reef (18-069a),2003,28.9633835121437
Braggs Reef (18-069b),2003,28.9569221026656
U/N Reef (19-030),2003,28.7364576620649
Crotan Reef (19-031),2003,28.7364576620649
U/N Reef (19-032),2003,28.7233994801839
U/N Reef (19-033),2003,28.7233994801839
Tabias Reef (19-034),2003,28.7233994801839
U/N Reef (19-035),2003,28.698913145435
U/N Reef (19-036),2003,28.7204966689601
U/N Reef (19-037),2003,28.7204966689601
Dingo Reef (No 1) (19-038a),2003,28.7212508166278
Seagull Reef (19-107),2003,28.5894001854791
U/N Reef (19-108),2003,28.6008034660703
Fairey Reef (No 1) (19-109a),2003,28.5894001854791
Fairey Reef (No 2) (19-109b),2003,28.5894001854791
Hyde Reef (19-207),2003,28.4020114234
U/N Reef (19-208),2003,28.3902475371841
Rebe Reef (19-209),2003,28.3838976926582
U/N Reef (19-210),2003,28.392091664401
Arc Reef (18-070),2003,28.90920410459
Glow Reef (18-071),2003,28.9262127530748
French Reef (18-072),2003,28.9556987621166
Hopkinson Reef (18-073),2003,28.9556987621166
Yankee Reef (18-074),2003,28.9060081854099
John Brewer Reef (18-075),2003,28.9652718544006
Helix Reef (18-076),2003,28.9376447851008
Grub Reef (18-077),2003,28.9158318231976
Dingo Reef (No 2) (19-038b),2003,28.7109755277634
Dingo Reef (No 3) (19-038c),2003,28.7197333538171
Dingo Reef (No 4) (19-038d),2003,28.7148209051652
Dingo Reef (No 5) (19-038e),2003,28.7143642867821
Fairey Reef (No 3) (19-109c),2003,28.5832544556746
Rattray Reef (19-110),2003,28.5878141253602
U/N Reef (19-111),2003,28.5436323138251
U/N Reef (19-112),2003,28.5436323138251
U/N Reef (19-113),2003,28.5894001854791
Wackett Reef (19-211),2003,28.392091664401
Oom Reef (19-212),2003,28.3840307065142
U/N Reef (19-213),2003,28.392091664401
Wyatt Earp Reef (19-214),2003,28.3715690050938
Sharon Shoal (No 1) (19-215a),2003,28.3678274911547
Sharon Shoal (No 2) (19-215b),2003,28.3715690050938
Sharon Shoal (No 3) (19-215c),2003,28.3666308403015
Lodestone Reef (18-078),2003,28.9543390879555
Keeper Reef (18-079),2003,28.9377172498992
Bowl Reef (18-080),2003,28.90920410459
Knife Reef (18-081),2003,28.8890020279657
Cowboys Reef (18-082),2003,28.8471635802975
Fork Reef (18-083),2003,28.8890020279657
Dingo Reef (No 6) (19-038f),2003,28.6846683502197
U/N Reef (19-039),2003,28.7364576620649
U/N Reef (19-040),2003,28.7312207221985
U/N Reef (19-041),2003,28.7434593007184
U/N Reef (19-042),2003,28.7687509854635
U/N Reef (19-114),2003,28.5759131378598
U/N Reef (19-115),2003,28.5707897523633
Knuckle Reef (19-116),2003,28.5436323138251
U/N Reef (19-117),2003,28.5223483092396
U/N Reef (19-118a),2003,28.5188636249966
U/N Reef (19-118b),2003,28.5188636249966
U/N Reef (19-118c),2003,28.5223483092396
U/N Reef (19-118d),2003,28.5188636249966
Sharon Shoal (No 4) (19-215d),2003,28.3667389474264
U/N Reef (19-216),2003,28.3715690050938
U/N Reef (19-217),2003,28.3548931848435
Williams Reef (19-218),2003,28.3739618821578
Conder Reef (19-219),2003,28.3675306390833
Cup Reef (North) (18-084a),2003,28.8770833242507
Cup Reef (South) (18-084b),2003,28.8891194809315
Saucer Reef (18-084c),2003,28.885842294404
Spoon Reef (North) (18-085a),2003,28.8893782903278
Spoon Reef (South) (18-085b),2003,28.8893782903278
Chicken Reef (18-086),2003,28.8572508205067
Anzac Reefs (No 1) (18-087),2003,28.8499217845775
Darley Reef (19-043),2003,28.7280365073163
Faith Reef (19-044),2003,28.7007706960042
Stanley Reef (19-045),2003,28.7448386423516
U/N Reef (19-118e),2003,28.5188636249966
U/N Reef (19-118f),2003,28.5188636249966
U/N Reef (19-119),2003,28.5223483092396
Outlier Reef (19-120),2003,28.5285604927275
U/N Reef (19-121),2003,28.5118006529631
U/N Reef (19-122),2003,28.5309014452828
U/N Reef (19-123),2003,28.5382042201698
U/N Reef (19-124),2003,28.5081603888309
White Tip Reef (19-220),2003,28.3541444734085
Bond Reef (19-221),2003,28.3541444734085
Abott Reef (19-222),2003,28.3468215262243
U/N Reef (19-223),2003,28.3676358098569
U/N Reef (19-224),2003,28.3468215262243
U/N Reef (19-225),2003,28.3404437411915
Kerwin Reef (19-226),2003,28.3584287431505
Centipede Reef (18-088),2003,28.8988388668407
Anzac Reefs (No 2) (18-089),2003,28.8400884840224
Anzac Reefs (No 3) (18-090),2003,28.8411069123641
Lynchs Reef (18-091),2003,28.8499966554864
Anzac Reefs (No 4) (18-092),2003,28.8047381961156
Anzac Reefs (No 5) (18-093),2003,28.8130713913792
Anzac Reefs (No 6) (18-094),2003,28.8295858595106
Hope Reef (19-046),2003,28.6723730058381
Charity Reef (19-047),2003,28.6921792030334
Old Reef (19-048),2003,28.7332416162258
Lynx Reef (19-049),2003,28.6855776735054
Leopard Reef (19-050),2003,28.6594643011326
U/N Reef (19-051),2003,28.6594643011326
U/N Reef (19-052),2003,28.6219269027058
U/N Reef (19-125),2003,28.5143070773802
U/N Reef (19-126),2003,28.5062032673094
Block Reef (19-127),2003,28.505835723877
Line Reef (19-128),2003,28.5343082278383
U/N Reef (19-129),2003,28.526704750061
U/N Reef (20-608),2003,28.299269668455
U/N Reef (20-609),2003,28.2907013734182
U/N Reef (20-610),2003,28.298629728953
U/N Reef (20-611),2003,28.2907013734182
U/N Reef (20-612),2003,28.299269668455
U/N Reef (20-613),2003,28.2907013734182
U/N Reef (20-614),2003,28.2907013734182
U/N Reef (20-615),2003,28.2898253253382
U/N Reef (20-616),2003,28.2898253253383
U/N Reef (20-617),2003,28.280158106486
U/N Reef (20-618),2003,28.2743760861032
U/N Reef (20-619),2003,28.2802614228338
Hull Reef (21-045),2003,28.363331976391
Elamang Reef (21-046),2003,28.4071390134794
Still Reef (21-047),2003,28.3567009729052
Henderson Reef (21-048),2003,28.3567009729052
U/N Reef (20-342),2003,28.1578210194906
U/N Reef (20-343),2003,28.1689008443783
U/N Reef (20-344),2003,28.1689008443783
U/N Reef (20-345),2003,28.175575119218
U/N Reef (20-346),2003,28.1685328016094
U/N Reef (20-347),2003,28.119687543975
U/N Reef (20-348),2003,28.1208928945113
U/N Reef (20-349),2003,28.1930832129258
U/N Reef (20-350),2003,28.1384182103475
U/N Reef (20-444),2003,28.0157351534591
U/N Reef (20-445),2003,28.0206289861956
U/N Reef (20-446),2003,28.0206289861956
U/N Reef (20-447),2003,28.0141378243764
U/N Reef (20-448),2003,28.0206289861956
U/N Reef (20-449),2003,28.0206289861956
U/N Reef (20-450),2003,28.011459618284
U/N Reef (20-451),2003,28.0025721655952
U/N Reef (20-620),2003,28.5857186597936
U/N Reef (20-621),2003,28.5857186597936
U/N Reef (20-622),2003,28.5747659278638
U/N Reef (20-623),2003,28.5454900030996
U/N Reef (20-624),2003,28.5405063810803
U/N Reef (20-625),2003,28.5454900030996
Keelan Reef (21-049),2003,28.3541550451471
Noel Reef (21-050),2003,28.3541550451471
Penn Reef (21-051),2003,28.3541550451471
Digby Reef (21-052),2003,28.3541550451471
Pompey Reef (No 1) (20-351a),2003,28.2127348342032
Pompey Reef (No 2) (20-351b),2003,28.2093310233874
Pompey Reef (No 3) (20-351c),2003,28.2093310233874
U/N Reef (20-352),2003,28.1863429811266
U/N Reef (20-353),2003,28.137923805802
U/N Reef (20-452),2003,28.2918500033292
U/N Reef (20-453),2003,28.2534572883889
U/N Reef (20-454),2003,28.2654257294134
U/N Reef (20-455),2003,28.2654257294134
U/N Reef (20-456),2003,28.2543194569698
U/N Reef (20-457),2003,28.2863221203839
U/N Reef (20-458),2003,28.2518936987637
U/N Reef (20-459),2003,28.249468572212
U/N Reef (20-460),2003,28.2400891796436
U/N Reef (20-626),2003,28.5454900030996
U/N Reef (20-628),2003,28.5291136539344
U/N Reef (20-629),2003,28.5260214338116
Sandpiper Reef (21-053),2003,28.2989020557524
Prince Reef (21-054),2003,28.2644079370436
Alarm Reef (21-055),2003,28.2722627727035
U/N Reef (21-056a),2003,28.2036510614248
U/N Reef (21-056b),2003,28.2205480428842
U/N Reef (20-354),2003,28.1197235257018
U/N Reef (20-355),2003,28.1841863753304
U/N Reef (20-356),2003,28.1624474525452
U/N Reef (20-357),2003,28.1642955780029
U/N Reef (20-358),2003,28.1611818242956
U/N Reef (20-359),2003,28.1569123868589
U/N Reef (20-360),2003,28.1569123868589
U/N Reef (20-361),2003,28.1569123868589
U/N Reef (20-362),2003,28.1569123868589
U/N Reef (20-363),2003,28.1585230650725
U/N Reef (20-461),2003,28.2650514409162
U/N Reef (20-462),2003,28.2650514409162
U/N Reef (20-463),2003,28.2439046198008
U/N Reef (20-464),2003,28.2507051821108
U/N Reef (20-465),2003,28.2507051821108
U/N Reef (20-466),2003,28.2626956233272
U/N Reef (20-467),2003,28.2507051821108
U/N Reef (20-468),2003,28.2781746315234
U/N Reef (20-469),2003,28.2309097290039
U/N Reef (20-470),2003,28.229823051615
U/N Reef (20-471),2003,28.2260324160258
U/N Reef (20-630),2003,28.5260214338116
U/N Reef (20-631),2003,28.5198586220835
U/N Reef (20-636),2003,28.5013075248868
U/N Reef (20-637),2003,28.4960669926235
U/N Reef (21-056c),2003,28.2253624598185
U/N Reef (21-056d),2003,28.2093310233874
U/N Reef (21-057),2003,28.2128701821352
Vernon Rocks Reef (21-058),2003,28.2859153882832
U/N Reef (20-364),2003,28.1542919104826
U/N Reef (20-365),2003,28.151160226352
U/N Reef (20-366),2003,28.1449991994434
U/N Reef (20-367),2003,28.1442038759272
U/N Reef (20-368),2003,28.1406591203478
Cockatoo Reef (No 1) (20-369a),2003,28.1533386149305
Cockatoo Reef (No 2) (20-369b),2003,28.1533386149305
Cockatoo Reef (No 3) (20-369c),2003,28.1533386149305
Cockatoo Reef (No 4) (20-369d),2003,28.1533386149305
U/N Reef (20-472),2003,28.2599719587223
U/N Reef (20-473),2003,28.2225162154394
U/N Reef (20-474),2003,28.227756873421
U/N Reef (20-475),2003,28.27508309217
U/N Reef (20-476),2003,28.2225162154394
U/N Reef (20-477),2003,28.2248361465779
U/N Reef (20-478),2003,28.2212175009907
U/N Reef (20-479),2003,28.1960278219647
U/N Reef (20-480),2003,28.253108900737
U/N Reef (20-638),2003,28.4867178406378
U/N Reef (20-642),2003,28.4904906791553
U/N Reef (20-800),2003,28.3510775443835
(Big) Stevens Reef (20-295),2003,28.3012986069634
Liff Reef (20-296),2003,28.2862450159513
Creal Reef (20-297),2003,28.2703488089822
Rip Reef (20-370a),2003,28.1316647951295
U/N Reef (20-370b),2003,28.1129158407018
U/N Reef (20-371),2003,28.1364960183903
U/N Reef (20-372),2003,28.1177899113408
U/N Reef (20-373),2003,28.1177899113408
U/N Reef (20-374),2003,28.1276942623986
U/N Reef (20-375),2003,28.1379174712702
U/N Reef (20-481),2003,28.253108900737
U/N Reef (20-482),2003,28.2212175009907
U/N Reef (20-483),2003,28.2312917156496
U/N Reef (20-484),2003,28.253108900737
U/N Reef (20-485),2003,28.2257493902136
U/N Reef (20-486),2003,28.2338124621998
U/N Reef (20-487),2003,28.2312917156496
U/N Reef (20-488),2003,28.2244651245348
U/N Reef (20-489),2003,28.2244651245348
U/N Reef (20-490),2003,28.2312917156496
Martin Islet Reef (20-803),2003,28.4888621171315
Warland Reef (20-298),2003,28.2558698898707
U/N Reef (20-299a),2003,28.2513864262899
U/N Reef (20-299b),2003,28.251034113077
U/N Reef (20-376),2003,28.0995041384841
Olympic Reef (20-377),2003,28.0933302750824
U/N Reef (20-378a),2003,28.0815345930017
U/N Reef (20-378b),2003,28.0807113647461
U/N Reef (20-491),2003,28.27123614947
U/N Reef (20-492),2003,28.2301591519956
U/N Reef (20-493),2003,28.2521109104156
U/N Reef (20-494),2003,28.1907477476159
U/N Reef (20-495),2003,28.2190646983959
U/N Reef (20-496),2003,28.1907477476159
U/N Reef (20-497),2003,28.1982204626638
Southampton Reef (20-299c),2003,28.2269535309229
Briggs Reef (No 1) (20-299d),2003,28.2302992718775
Briggs Reef (No 2) (20-299e),2003,28.2269535309229
Briggs Reef (No 3) (20-299f),2003,28.2302992718775
Briggs Reef (No 4) (20-299g),2003,28.2302992718775
U/N Reef (20-299h),2003,28.2302992718775
U/N Reef (20-299j),2003,28.2302992718775
U/N Reef (20-379),2003,28.0882376948147
U/N Reef (20-380),2003,28.1180449591743
U/N Reef (20-381),2003,28.0880392569083
U/N Reef (20-382),2003,28.0719950624215
U/N Reef (20-383),2003,28.0807113647461
U/N Reef (20-384),2003,28.0821656166239
U/N Reef (20-385),2003,28.0768563879861
U/N Reef (20-498),2003,28.2244651245348
U/N Reef (20-499),2003,28.2521109104156
U/N Reef (20-500),2003,28.1982204626638
U/N Reef (20-501),2003,28.2278274051727
U/N Reef (20-502),2003,28.2015526818891
U/N Reef (20-503),2003,28.2493065576705
U/N Reef (20-504),2003,28.2350457509359
U/N Reef (20-505),2003,28.1888571753018
U/N Reef (20-506),2003,28.1990264730251
U/N Reef (20-826),2003,28.492236578906
U/N Reef (20-827),2003,28.492236578906
U/N Reef (20-830),2003,28.5013075248868
U/N Reef (20-300),2003,28.2324953016892
Cole Reefs (No2) (20-301a),2003,28.260988345513
Cole Reefs (No3) (20-301b),2003,28.2679852828001
Cole Reefs (No1) (20-302),2003,28.2652136004946
U/N Reef (20-303),2003,28.2411028184231
U/N Reef (20-386),2003,28.0827121475116
U/N Reef (20-387),2003,28.0750127500958
U/N Reef (20-388a),2003,28.061417144983
U/N Reef (20-388b),2003,28.068750655729
U/N Reef (20-388c),2003,28.068750655729
U/N Reef (20-389),2003,28.0669259181639
U/N Reef (20-390),2003,28.0750127500958
U/N Reef (20-507),2003,28.228129131038
U/N Reef (20-508),2003,28.1883061456342
U/N Reef (20-509),2003,28.1888571753018
U/N Reef (20-510),2003,28.1888571753018
U/N Reef (20198),2003,28.2084769191164
U/N Reef (20-512),2003,28.1952581682067
U/N Reef (20-513),2003,28.1867336604906
U/N Reef (20-854),2003,28.3869857406616
Oom Shoal (21-002),2003,28.4511921405792
Slade (Oyster) Island Reef (21-004),2003,28.4568393461166
Downward Patches (No 1) (21-005a),2003,28.4603319277709
McIntyre Reef (20-304),2003,28.2280483605727
Goble Reefs (East) (20-305),2003,28.2271237373352
Goble Reefs (West) (20-306),2003,28.2317002854257
Chauvel Reefs (North) (20-307),2003,28.243928023747
U/N Reef (20-391),2003,28.0360771262127
U/N Reef (20-392),2003,28.0191886425018
U/N Reef (20-393),2003,28.0127586891981
U/N Reef (20-394),2003,28.0033274907914
U/N Reef (20-395),2003,27.996532424291
Newell Reef (20-396),2003,27.996532424291
U/N Reef (20-514),2003,28.1746052503586
U/N Reef (20-515),2003,28.1746052503586
U/N Reef (20-516),2003,28.1867336604906
U/N Reef (20-517),2003,28.1762162552399
U/N Reef (20-518),2003,28.1730680742126
U/N Reef (20-519),2003,28.1730680742126
U/N Reef (20-520),2003,28.1600296383812
U/N Reef (20-521),2003,28.2205549039339
U/N Reef (20-522),2003,28.2039257463559
Downward Patches (No 2) (21-005b),2003,28.4603319277709
Downward Patches (No 3) (21-005c),2003,28.4603319277709
Downward Patches (No 4) (21-005d),2003,28.4603319277709
Downward Patches (No 5) (21-005e),2003,28.4547551472982
Downward Patches (No 6) (21-005f),2003,28.4603319277709
Downward Patches (No 7) (21-005g),2003,28.4603319277709
Dangerous Reef (21-006),2003,28.4603319277709
Flat Top Reef (21-007),2003,28.4603319277709
Chauvel Reefs (South) (20-308),2003,28.2347579491444
Tern Reef (20-309),2003,28.3083208434436
Bushy-Redbill Reef (20-310),2003,28.2948153935946
U/N Reef (20-397),2003,28.0028634824251
U/N Reef (20-398),2003,27.9898946008017
U/N Reef (20-399),2003,28.0031539916992
U/N Reef (20-400),2003,28.0021926672884
Deliverance Bank (20-401),2003,28.3210242589315
Sheriff Shoal (20-402),2003,28.3372161313423
U/N Reef (20-523),2003,28.2085965939654
U/N Reef (20-524),2003,28.2031882452586
U/N Reef (20-527),2003,28.1578210194906
U/N Reef (20-531),2003,28.1940423298657
U/N Reef (20-540),2003,28.1297022104263
U/N Reef (20-543),2003,28.1841863753304
U/N Reef (20-545),2003,28.1564785713373
U/N Reef (20-546),2003,28.1841863753304
U/N Reef (20-548),2003,28.1841863753304
U/N Reef (20-370d),2003,28.1107236336971
Round Top Reef (21-009),2003,28.4603319277709
Dudgeon Ledge (21-012),2003,28.4794239997864
Hay Reef (21-013),2003,28.4776108840416
Highwater Reef (21-014),2003,28.470669405801
Victor Reef (21-015),2003,28.470427490416
Coral Point Reef (21-016),2003,28.4696976099259
U/N Reef (21-018),2003,28.4696976099259
U/N Reef (20-311),2003,28.2212175009907
U/N Reef (20-312),2003,28.1978392946547
U/N Reef (20-313),2003,28.213903427124
U/N Reef (20-314),2003,28.2212175009907
U/N Reef (20-315a),2003,28.2395208022174
U/N Reef (20-315b),2003,28.2407822486682
U/N Reef (20-315c),2003,28.2400891796436
U/N Reef (20-316),2003,28.2212175009907
U/N Reef (20-317),2003,28.2203749392895
U/N Reef (20-318),2003,28.1982204626638
Pigeon Reef (20-403),2003,28.5291136539344
U/N Reef (20-404),2003,28.4889969009537
Coppersmith Reef (20-407),2003,28.4570689246768
U/N Reef (20-370c),2003,28.1218982723588
U/N Reef (20-553),2003,28.1316647951295
U/N Reef (20-555),2003,28.1364960183903
U/N Reef (20-556),2003,28.1449991994434
U/N Reef (20-557),2003,28.1618608578231
U/N Reef (20-558),2003,28.1896728115317
U/N Reef (20-559),2003,28.1651150018741
U/N Reef (20-560),2003,28.1114247498689
U/N Reef (20-561),2003,28.0799280802409
U/N Reef (20-562),2003,28.0769007724264
U/N Reef (20-563),2003,28.0728055805179
Freshwater Point Reef (21-019),2003,28.46440178671
Cullen Reef (21-020),2003,28.445654858825
Irving Island Reef (21-021),2003,28.4433314005534
Phillips Reef (21-022),2003,28.4454910066393
Taffy Reef (21-023),2003,28.4570480434374
Glendower Point Reef (21-024),2003,28.4454910066393
Penrith Reef (21-025),2003,28.3344964053896
U/N Reef (20-319),2003,28.2021634843614
U/N Reef (20-320),2003,28.2015526818891
U/N Reef (20-321),2003,28.1724149657459
U/N Reef (20-322),2003,28.2132307953305
U/N Reef (20-323),2003,28.1990264730251
U/N Reef (20-324),2003,28.2056357065837
Plum Pudding Reef (20-409),2003,28.4975541962518
U/N Reef (20-410),2003,28.051737539696
U/N Reef (20-411),2003,28.0360771262127
U/N Reef (20-412),2003,28.0412793270377
U/N Reef (20-564),2003,28.0947602156437
U/N Reef (20-565),2003,28.0847752182572
U/N Reef (20-566),2003,28.0594243076113
U/N Reef (20-567),2003,28.0594243076113
U/N Reef (20-568),2003,28.061417144983
U/N Reef (20-569),2003,28.0594243076113
U/N Reef (20-570),2003,28.0793673197428
Bailey Reef (21-026),2003,28.4150004590678
Snare Peak Reef (21-027),2003,28.3343256349917
Overfall Reef (21-029),2003,28.4114384400217
U/N Reef (20-325),2003,28.1960278219647
Molar Reef (20-326),2003,28.1910254436991
U/N Reef (20-327),2003,28.1888571753018
U/N Reef (20-328a),2003,28.1830550251585
U/N Reef (20-328b),2003,28.1830550251585
U/N Reef (20-413),2003,28.0360771262127
U/N Reef (20-414),2003,28.0374193053315
U/N Reef (20-415),2003,28.0459599731662
U/N Reef (20-416),2003,28.0251052667063
U/N Reef (20-417),2003,28.0342188572538
U/N Reef (20-418),2003,28.0314732031389
U/N Reef (20-419),2003,28.0267655199224
U/N Reef (20-420),2003,28.016875743866
U/N Reef (20-421),2003,28.00659792351
U/N Reef (20-422),2003,28.00659792351
U/N Reef (20-571),2003,28.0869873894585
U/N Reef (20-572),2003,28.0686360616533
U/N Reef (20-573),2003,28.0472443483878
U/N Reef (20-574),2003,28.0472443483878
U/N Reef (20-575),2003,28.0578163501828
U/N Reef (20-576),2003,28.0472443483878
U/N Reef (20-577),2003,28.051737539696
U/N Reef (20-578),2003,28.051737539696
U/N Reef (20-579),2003,28.068750655729
U/N Reef (20-580),2003,28.2280483605727
U/N Reef (20-581),2003,28.2271237373352
Prudhoe Island Reef (21-031),2003,28.3914307488335
Prudhoe Shoal (21-032),2003,28.3991638986688
Reid Reef (21-033),2003,28.4121526269352
Double Island Reef (21-034),2003,28.3773214942531
U/N Reef (20-328c),2003,28.1830550251585
U/N Reef (20-328d),2003,28.1830550251585
U/N Reef (20-328e),2003,28.1830550251585
U/N Reef (20-328f),2003,28.1830550251585
U/N Reef (20-329),2003,28.1642955780029
U/N Reef (20-330),2003,28.1699428991838
U/N Reef (20-331),2003,28.1617832319111
U/N Reef (20-332),2003,28.1965167744954
U/N Reef (20-333),2003,28.1965167744954
U/N Reef (20-334),2003,28.1960278219647
U/N Reef (20-423),2003,28.0148473941919
U/N Reef (20-424),2003,28.0083214230008
U/N Reef (20-425),2003,28.0140868194344
U/N Reef (20-426),2003,28.025906973738
U/N Reef (20-427),2003,28.0084358128634
U/N Reef (20-428),2003,28.0184245268504
U/N Reef (20-429),2003,28.0184245268504
U/N Reef (20-430),2003,28.0258093124781
U/N Reef (20-431),2003,28.0104064941406
U/N Reef (20-432),2003,28.0166420936584
U/N Reef (20-582),2003,28.3990751403609
U/N Reef (20-583),2003,28.3641482334511
U/N Reef (20-585),2003,28.3803735574086
U/N Reef (20-586),2003,28.3572086187509
U/N Reef (20-587),2003,28.3803735574086
U/N Reef (20-588),2003,28.3425903931642
U/N Reef (20-589),2003,28.3195318716544
U/N Reef (20-590),2003,28.3183115782561
U/N Reef (20-591),2003,28.3183115782561
U/N Reef (20-592),2003,28.3210993391095
U/N Reef (20-593),2003,28.3210993391095
U/N Reef (20-594),2003,28.3161718917615
U/N Reef (20-595),2003,28.3161718917615
Lloyd Shoal (21-035),2003,28.3876201730025
Viscount Shoals (No 1) (21-036a),2003,28.4244612455368
Viscount Shoals (No 2) (21-036b),2003,28.4192819499006
Viscount Shoals (No 3) (21-036c),2003,28.4232271231857
Renou Reef (21-037),2003,28.3806752914037
U/N Reef (20-335),2003,28.1867650090432
U/N Reef (20-336),2003,28.193730990092
U/N Reef (20-337),2003,28.1903995895386
U/N Reef (20-338),2003,28.1617832319111
U/N Reef (20-433),2003,28.0049436569214
U/N Reef (20-434),2003,28.011982047767
U/N Reef (20-435),2003,28.0058523380395
U/N Reef (20-436),2003,28.0096924948314
U/N Reef (20-437),2003,28.0096924948314
U/N Reef (20-438),2003,28.0193356614772
U/N Reef (20-439),2003,28.0096924948314
U/N Reef (20-440),2003,28.006419928499
U/N Reef (20-441),2003,28.0049966176351
U/N Reef (20-442),2003,28.0188447316488
U/N Reef (20-443),2003,28.0077449984667
U/N Reef (20-596),2003,28.3183115782561
U/N Reef (20-597),2003,28.3161718917615
U/N Reef (20-598),2003,28.3164584137673
U/N Reef (20-599),2003,28.3161718917615
