reefName,year,chlA
U/N Reef (99-483),2010,NaN
U/N Reef (99-484),2010,NaN
U/N Reef (99-485a),2010,NaN
U/N Reef (99-485b),2010,NaN
U/N Reef (99-486),2010,NaN
U/N Reef (99-487),2010,NaN
U/N Reef (99-488),2010,NaN
U/N Reef (99-489),2010,NaN
U/N Reef (99-491),2010,NaN
U/N Reef (99-492),2010,NaN
U/N Reef (99-493),2010,NaN
U/N Reef (99-494),2010,NaN
U/N Reef (99-495),2010,NaN
U/N Reef (99-496),2010,NaN
U/N Reef (99-497),2010,NaN
U/N Reef (99-498),2010,NaN
Alpha Reef (99-300),2010,NaN
Kagar Reef (99-302),2010,NaN
Mount Adolphus (Mori) Island Reef (No 1) (99-303a),2010,NaN
Mount Adolphus (Mori) Island Reef (No 2) (99-303b),2010,NaN
Mount Adolphus (Mori) Island Reef (No 3) (99-303c),2010,NaN
U/N Reef (99-499),2010,NaN
U/N Reef (99-500),2010,NaN
U/N Reef (99-501),2010,NaN
U/N Reef (99-503),2010,NaN
U/N Reef (99-504),2010,NaN
U/N Reef (99-505),2010,NaN
Asp Shoals (99-506),2010,NaN
U/N Reef (99-507),2010,NaN
U/N Reef (99-508),2010,NaN
U/N Reef (99-509),2010,NaN
U/N Reef (99-510),2010,NaN
U/N Reef (99-511),2010,NaN
Morilug Reef (99-304),2010,NaN
Kai-Damun Reef (99-305),2010,NaN
U/N Reef (99-306),2010,NaN
Akone Reef (99-311),2010,NaN
U/N Reef (99-312),2010,NaN
U/N Reef (99-345),2010,NaN
U/N Reef (99-346),2010,NaN
U/N Reef (99-512),2010,NaN
U/N Reef (99-513),2010,NaN
U/N Reef (99-514),2010,NaN
U/N Reef (99-515),2010,NaN
U/N Reef (99-517),2010,NaN
U/N Reef (99-518),2010,NaN
U/N Reef (99-347),2010,NaN
U/N Reef (99-379),2010,NaN
U/N Reef (99-380),2010,NaN
U/N Reef (99-383),2010,NaN
U/N Reef (99-388),2010,NaN
U/N Reef (99-393),2010,NaN
U/N Reef (99-519),2010,NaN
U/N Reef (99-520),2010,NaN
U/N Reef (99-521a),2010,NaN
U/N Reef (99-521b),2010,NaN
U/N Reef (99-522),2010,NaN
U/N Reef (99-394),2010,NaN
U/N Reef (99-395),2010,NaN
U/N Reef (99-396),2010,NaN
U/N Reef (99-397),2010,NaN
U/N Reef (99-398),2010,NaN
U/N Reef (99-399),2010,NaN
U/N Reef (99-523),2010,NaN
U/N Reef (99-524),2010,NaN
U/N Reef (99-525),2010,NaN
U/N Reef (99-526),2010,NaN
U/N Reef (99-527),2010,NaN
U/N Reef (99-528),2010,NaN
U/N Reef (99-529),2010,NaN
U/N Reef (99-400),2010,NaN
U/N Reef (99-401),2010,NaN
U/N Reef (99-402),2010,NaN
U/N Reef (99-403),2010,NaN
U/N Reef (99-404),2010,NaN
U/N Reef (99-405),2010,NaN
Gubmarau Reef (99-406),2010,NaN
U/N Reef (99-530a),2010,NaN
U/N Reef (99-530b),2010,NaN
U/N Reef (99-531),2010,NaN
U/N Reef (99-532),2010,NaN
U/N Reef (99-533),2010,NaN
U/N Reef (99-534),2010,NaN
U/N Reef (99-535),2010,NaN
U/N Reef (99-536),2010,NaN
U/N Reef (99-537),2010,NaN
U/N Reef (99-408),2010,NaN
U/N Reef (99-409),2010,NaN
U/N Reef (99-410),2010,NaN
U/N Reef (99-411),2010,NaN
U/N Reef (99-412),2010,NaN
U/N Reef (99-413),2010,NaN
U/N Reef (99-414),2010,NaN
Susur Reef (99-415),2010,NaN
U/N Reef (99-416),2010,NaN
U/N Reef (99-417),2010,NaN
U/N Reef (99-418),2010,NaN
U/N Reef (99-419),2010,NaN
U/N Reef (99-420),2010,NaN
U/N Reef (99-538),2010,NaN
U/N Reef (99-539),2010,NaN
U/N Reef (99-540),2010,NaN
U/N Reef (99-541),2010,NaN
U/N Reef (99-542),2010,NaN
U/N Reef (99-543),2010,NaN
U/N Reef (99-545),2010,NaN
U/N Reef (99-809),2010,NaN
U/N Reef (99-421),2010,NaN
U/N Reef (99-422),2010,NaN
U/N Reef (99-423),2010,NaN
U/N Reef (99-424),2010,NaN
Beresford Shoals (99-425),2010,NaN
U/N Reef (99-426),2010,NaN
U/N Reef (99-427),2010,NaN
U/N Reef (99-428),2010,NaN
U/N Reef (99-429),2010,NaN
U/N Reef (99-430),2010,NaN
U/N Reef (99-431),2010,NaN
U/N Reef (16-118),2010,0.540820586021291
Passage Islet Reef (20-006),2010,0.826026290974663
U/N Reef (20-016b),2010,0.777382762810478
Middle Banks (11-222a),2010,NaN
U/N Reef (99-432),2010,NaN
U/N Reef (99-433),2010,NaN
U/N Reef (99-434),2010,NaN
U/N Reef (99-435),2010,NaN
Au-Masig Reef (99-436),2010,NaN
U/N Reef (99-437),2010,NaN
U/N Reef (99-438),2010,NaN
Alert Patches (99-439),2010,NaN
U/N Reef (99-440),2010,NaN
U/N Reef (99-441),2010,NaN
U/N Reef (99-442),2010,NaN
U/N Reef (99-443),2010,NaN
U/N Reef (99-444),2010,NaN
U/N Reef (99-445),2010,NaN
U/N Reef (99-446),2010,NaN
U/N Reef (99-447),2010,NaN
U/N Reef (99-448),2010,NaN
U/N Reef (99-449),2010,NaN
U/N Reef (99-450),2010,NaN
U/N Reef (99-451),2010,NaN
U/N Reef (99-452),2010,NaN
Reeves Shoal (99-453),2010,NaN
Bungaree Shoals (No 1) (99-455a),2010,NaN
Bungaree Shoals (No 2) (99-455b),2010,NaN
Bungaree Shoals (No 3) (99-455c),2010,NaN
U/N Reef (99-456),2010,NaN
U/N Reef (99-457),2010,NaN
U/N Reef (99-458a),2010,NaN
U/N Reef (99-458b),2010,NaN
U/N Reef (99-459),2010,NaN
U/N Reef (99-460),2010,NaN
Wap Reef (99-461),2010,NaN
Wilson Island Reef (23-050),2010,0.967982408836685
Wreck Island Reef (23-051),2010,0.89085599142547
U/N Reef (24-003),2010,1.19337827178935
Red Rocks Reef (24-006),2010,1.05144177924028
Delcomyn Reef (22-082),2010,1.67705457278426
Entrance Island Reef (22-083),2010,1.69150869032137
U/N Reef (22-084),2010,0.252378761273623
U/N Reef (22-085),2010,0.265111908290363
Wilson Reef (22-086),2010,0.253597006180225
Earl Banks (22-167),2010,1.98419981673687
Heron Reef (23-052a),2010,0.905810752976243
U/N Reef (23-052b),2010,0.907203145951055
Wistari Reef (23-053),2010,0.998220429734156
Lady Elliot Island Reef (24-008),2010,0.676709584741325
Herald Patches (No 1) (24-009a),2010,0.697401424624956
Herald Patches (No 2) (24-009b),2010,0.672115558746504
Herald Patches (No 3) (24-009c),2010,0.664203055729437
U/N Reef (24-010),2010,0.514816380275111
Porpoise Shoal (24-011),2010,0.477022878586305
Long Shoal (24-012),2010,0.496225804761607
U/N Reef (22-087),2010,0.276402993888287
U/N Reef (22-088a),2010,0.301907830578785
U/N Reef (22-088b),2010,0.305883398545749
U/N Reef (22-089),2010,0.328239996936853
U/N Reef (22-816),2010,0.24733415713357
U/N Reef (22-817),2010,0.24347323637836
Sykes Reef (23-054),2010,0.85723845939436
One Tree Island Reef (23-055a),2010,0.861756309541137
U/N Reef (23-055b),2010,0.861343174514182
U/N Reef (23-055c),2010,0.8407504189789
Rundle Reef (23-056),2010,1.54323338465302
Chesterman Reef (22-090),2010,0.254497040263826
U/N Reef (22-091),2010,0.266785127529913
U/N Reef (22-092),2010,0.249182740757501
Abrahams Reef (22-093),2010,0.247161266375607
Herald No 1 (22-094),2010,0.279889713303479
U/N Reef (22-818),2010,0.240775328902154
U/N Reef (22-819),2010,0.240188721244434
U/N Reef (22-820),2010,0.238903054341839
U/N Reef (22-821),2010,0.236573922808657
U/N Reef (22-822),2010,0.236410007764042
U/N Reef (22-823),2010,0.233927089990575
U/N Reef (22-824),2010,0.234423446989322
U/N Reef (22-825),2010,0.233935288526049
U/N Reef (22-826),2010,0.233684810868516
U/N Reef (22-827),2010,0.232012865000208
Bass Shoals (23-057),2010,1.55829203608172
Keppel Rocks Reef (23-058),2010,1.79726923011776
Curtis Island Reef (No 1) (23-059a),2010,1.84963645503478
Curtis Island Reef (No 2) (23-059b),2010,1.79063008402764
Curtis Island Reef (No 3) (23-059c),2010,1.58186154184652
U/N Reef (22-095),2010,0.261186438663656
U/N Reef (22-096),2010,0.273815635791471
U/N Reef (22-097),2010,0.250244984898256
U/N Reef (22-098),2010,0.244482636584859
U/N Reef (22-828),2010,0.274634780095164
U/N Reef (22-829),2010,0.270741950686478
U/N Reef (22-830),2010,0.268009319696054
U/N Reef (22-831),2010,0.261862259322879
U/N Reef (22-832),2010,0.265228708436879
U/N Reef (22-833),2010,0.259740929151793
U/N Reef (22-834),2010,0.260125822463095
U/N Reef (22-835),2010,0.259512530787676
U/N Reef (22-836),2010,0.257211954646653
U/N Reef (22-837),2010,0.256161821643575
U/N Reef (22-838),2010,0.255788867442843
Curtis Island Reef (No 4) (23-059d),2010,1.58345033387445
Rat Reef (23-060),2010,1.59386879906219
North Point Reef (Facing Island Reef) (23-061a),2010,1.56029957047674
Facing Island Reef (No 2) (23-061b),2010,1.57798669148093
Pearl Ledge (Facing Island Reef No 3) (23-061c),2010,1.55289621462081
Facing Island Reef (No 4) (23-061d),2010,1.54249935375242
Alnwick Reef (22-031),2010,1.612233396383
Hexham Reef (22-032),2010,1.62650414685429
Danger Reef (22-033),2010,1.74337067370737
Hackie Reef (22-099),2010,0.254303055112861
U/N Reef (22-100),2010,0.242378853705471
U/N Reef (22-101),2010,0.240572523717837
U/N Reef (22-839),2010,0.250069304311255
U/N Reef (22-840),2010,0.247219472548438
U/N Reef (22-841),2010,0.247619606222222
U/N Reef (22-842),2010,0.246284638193493
U/N Reef (22-843),2010,0.246641364115407
U/N Reef (22-844),2010,0.246063296614955
U/N Reef (22-845),2010,0.24177805257965
U/N Reef (22-846),2010,0.240556177520404
U/N Reef (22-848),2010,0.238399471644893
U/N Reef (22-849),2010,0.236071281727668
East Point Ledge (Facing Island Reef) (23-061e),2010,1.54523327978215
Facing Island Reef (No 6) (23-061f),2010,1.57097270794374
Manning Reef (23-062),2010,1.59598544892651
Sable Chief Rocks Reef (23-064),2010,1.53566260344964
East Banks (East) (23-065a),2010,1.56365695415542
East Banks (West) (23-065b),2010,1.52599527978978
Curtis Rock Reef (23-066),2010,1.46085527879273
Seal Rocks Reef (No 1) (23-067a),2010,1.44120756423016
Seal Rocks Reef (No 2) (23-067b),2010,1.4522135073902
Seal Rocks Reef (No 3) (23-067c),2010,1.46043693623215
Otterbourne Reef (22-034),2010,1.68154284933268
Two Round Rocks Reef (22-035),2010,1.80602347161488
Steep Reef (22-036),2010,1.59337477955467
Low Island Reef (22-037),2010,1.82111260724802
Clara Island Reef (22-038),2010,2.14135408330789
Chinaman Reef (22-102),2010,0.238988019179012
Half Moon Reef (22-103),2010,0.237502736074626
Horseshoe Reef (No 1) (22-104a),2010,0.242131535046554
Horseshoe Reef (No 2) (22-104b),2010,0.243299712631463
Horseshoe Reef (No 3) (22-104c),2010,0.242441533981916
U/N Reef (22-850),2010,0.237673482007479
U/N Reef (22-851),2010,0.236505220424796
Conical Rocks Reef (23-001),2010,1.88916815556086
Corroboree (Te-ri-mul) Reef (23-002),2010,1.89301858303221
Erskine Reef (23-068),2010,1.10461948562364
Mast Head Reef (23-069),2010,1.14862987295775
Irving Reef (23-070),2010,1.22407691479843
Donovan Shoal (22-040),2010,1.84980878002323
North Rock Reef (22-041),2010,1.82167008127541
Mumford Reef (22-042),2010,1.83404856638447
White Rocks Reef (22-043),2010,1.94072496914967
Ten Pin Reef (22-044),2010,1.84947377466257
Holt Island Reef (22-045),2010,1.84289579476135
U/N Reef (22-105),2010,0.247679415487479
U/N Reef (22-106),2010,0.236105264487826
U/N Reef (22-107),2010,0.235602659094366
Ron Isbel Reef (22-108),2010,0.239443181145218
Sanctuary Reef (22-109),2010,0.237780247551044
U/N Reef (22-110),2010,0.240471107380785
U/N Reef (22-111),2010,0.245313761544443
U/N Reef (22-112),2010,0.240121953429246
North Keppel (Ko-no-mie) Island Reef (No 1) (23-004a),2010,1.87279228565723
North Keppel (Ko-no-mie) Island Reef (No 2) (23-004b),2010,1.89224203061395
Pumpkin Reef (23-005),2010,1.89668962776664
Square Rocks Reef (23-006),2010,1.9185678583223
Sloping Reef (23-007),2010,1.89896108033396
Polmaise Reef (23-071),2010,1.19972759627246
Rock Cod Shoal (23-072),2010,1.25249568934524
U/N Reef (23-074a),2010,1.28912925640319
U/N Reef (23-074b),2010,1.27159549939919
U/N Reef (23-074c),2010,1.25917497732915
U/N Reef (23-074d),2010,1.24780810859598
U/N Reef (22-046),2010,1.85279935980382
Ripple Island Reef (No 1) (22-047a),2010,1.77852465426123
Ripple Island Reef (No 2) (22-047b),2010,1.81515596420798
Ripple Island Reef (No 3) (22-047c),2010,1.79716255161503
Harrison Reef (22-048),2010,1.81929706498226
U/N Reef (22-113),2010,0.237830189086957
U/N Reef (22-114),2010,0.238287522452455
U/N Reef (22-115),2010,0.243334535849264
Hook Reef (22-116),2010,0.23532257584418
U/N Reef (22-117),2010,0.238562013617251
U/N Reef (22-118),2010,0.237434963680791
U/N Reef (22-119),2010,0.236209866146957
U/N Reef (22-120),2010,0.234262006050872
Man And Wife (Ban-ka-boo-la-re) Rocks Reef (23-008),2010,1.77257443975007
Miall (Ma-ma-lon-bi) Reef (23-009),2010,1.8947908179863
Middle (Ba-la-ba) Island Reef (23-010),2010,1.89254735315235
Bluff Rock Reef (23-011),2010,2.06673580725542
Great Keppel (Wop-pa) Island Reef (No 1) (23-012a),2010,1.83288602649034
Lamont Reef (23-076),2010,0.923570255391992
Fitzroy Reef (23-077),2010,0.881739539866092
Lingham Reef (22-049),2010,1.96827566491958
Turn Shoal (22-050),2010,1.96282707288936
Collins Reef (22-052),2010,1.94668889462332
Sinker Reef (22-121),2010,0.234877935997695
Junior Reef (22-122),2010,0.242481239168345
U/N Reef (22-123),2010,0.237872865193978
Taiwan Reef (22-124),2010,0.234005952686076
U/N Reef (22-125),2010,0.240304414226494
U/N Reef (22-126),2010,0.236179834938616
Great Keppel (Wop-pa) Island Reef (No 2) (23-012b),2010,1.82507017854816
Great Keppel (Wop-pa) Island Reef (No 3) (23-012c),2010,1.82095148175887
Great Keppel (Wop-pa) Island Reef (No 4) (23-012d),2010,1.84799088374871
Great Keppel (Wop-pa) Island Reef (No 5) (23-012e),2010,1.89626069981704
Llewellyn Reef (23-078),2010,0.873332572209919
Boult Reef (23-079),2010,0.841324172352806
Hoskyn Islands Reef (23-080),2010,0.845759460740065
Leicester Island Reef (No 1) (22-053a),2010,1.83948971913885
Leicester Island Reef (No 2) (22-053b),2010,1.91786275709753
Cape Island Reef (22-054),2010,1.75875038476967
White Shoal (22-055),2010,1.90172352716538
U/N Reef (22-127),2010,0.24218723357564
U/N Reef (22-128),2010,0.236559142460094
U/N Reef (22-129),2010,0.236252527539474
Gater Reef (22-130),2010,0.234531692106104
Sunray Reef (22-131),2010,0.232981448763547
Halfway Island Reef (23-014),2010,1.85659821681209
Humpy (Bur-ye-Bur-ye) Reef (23-016),2010,1.86000097214994
Pelican Island Reef (23-017),2010,1.99494651721277
U/N Reef (23-018),2010,2.07783241690235
Fairfax Islands Reef (23-081),2010,0.817005758193757
Osborn Reef (22-056),2010,2.09911674267501
Blind Reef (22-057),2010,2.03361778987414
Master Rocks Reef (22-058),2010,2.14135224347973
Edward Island Reef (22-060),2010,2.07226141638541
Sun Reef (22-061),2010,2.14115670815468
U/N Reef (22-132),2010,0.239058708028199
Sandshoe Reef (22-133),2010,0.232319309112311
U/N Reef (22-134),2010,0.235391972974573
U/N Reef (22-135),2010,0.240587730637472
U/N Reef (22-136),2010,0.23396356848021
Wedge Island Reef (23-019),2010,2.01645684812184
Mother Macgregor Reef (23-020),2010,2.08493000702305
Round Rock Reef (23-022),2010,2.09159989867394
Divided Reef (23-023),2010,1.96133196884794
Flat Rock Reef (23-024),2010,2.07850167649167
Split Rock Reef (23-025),2010,1.95123006760247
Lady Musgrave Reef (23-082a),2010,0.806523111598428
U/N Reef (23-082b),2010,0.805588327390348
U/N Reef (23-083a),2010,2.07678238290065
U/N Reef (23-083b),2010,2.06505471034851
Farmers Reef (23-084),2010,1.59054894534503
Turtle Island Reef (23-085),2010,1.68073416513686
Swan Reef (22-062),2010,2.18998022672127
Marquis Reef (22-063),2010,1.91075210147928
Bay Island Reef (22-064),2010,2.08494493335579
Round Rock Ledges (22-065),2010,1.95620148649837
U/N Reef (22-137),2010,0.233241360316997
U/N Reef (22-138),2010,0.237281232665816
U/N Reef (22-139),2010,0.234959256879413
Sweetlip Reef (22-140),2010,0.231223873964652
Dicks Reef (22-141),2010,0.23158203075172
Peak Reef (23-026),2010,1.9418744730116
Arch Reef (23-027),2010,1.93652657000434
Girt Reef (23-028),2010,2.13619377405675
Quartz Reef (23-029),2010,2.08310330081027
The Child Reef (23-030),2010,1.69401873094586
Bushy Island Reef (23-086),2010,1.60683042607666
U/N Reef (23-087),2010,1.23575578300319
U/N Reef (23-088a),2010,1.060983817584
U/N Reef (23-088b),2010,1.05745430006418
U/N Reef (23-089),2010,0.922125457021591
Stuart Shoal (23-090),2010,0.77688081873435
Connor Rock Reef (22-066),2010,2.11820922975528
Akens Reef (22-067),2010,2.19845000305881
U/N Reef (22-068),2010,2.23402852658539
Tweed Reef (22-069),2010,1.43929227782897
U/N Reef (22-142),2010,0.229923698792149
U/N Reef (22-143),2010,0.229193217967079
U/N Reef (22-144),2010,0.230094492966637
Hixson Cay Reef (22-145),2010,0.228414903171819
Twins Reef (West) (22-146a),2010,0.238071933961942
Twins Reef (East) (22-146b),2010,0.236553766135862
Barren (A-rum-mi) (First Lump) Reef (No 1) (23-031a),2010,1.71555943887124
Barren (A-rum-mi) (First Lump) Reef (No 2) (23-031b),2010,1.7073579784836
Egg Reef (23-033),2010,1.68024892647974
Lisa Jane Shoals (23-034),2010,1.70453051565857
Jabiru Shoals (23-035),2010,1.75784985178518
Hummocky Reef (23-036),2010,1.67963506610177
Rothbury Reef (22-070),2010,1.4558782246002
Cheviot Reef (22-071),2010,1.49688771200807
Raynham Reef (22-073),2010,1.77413377576988
Pelican Rock Reef (22-074),2010,2.17837177922706
U/N Reef (22-147a),2010,0.2286268611364
South Hixson Reef (22-147b),2010,0.22817778383704
Howard Patch (No 1) (22-148a),2010,0.233975875971338
Howard Patch (No 2) (22-148b),2010,0.230013053649435
Howard Patch (No 3) (22-148c),2010,0.232828153266435
Ship Rock Reef (23-037),2010,1.64599461252925
Fairway Rock Reef (23-038),2010,1.66169540204599
Timandra Bank (23-039),2010,1.83511242976555
Innamincka Shoal (23-041),2010,1.00971023467789
Haberfield Shoal (23-042a),2010,1.07277815537987
Clara Group Reef (22-075),2010,1.65769864432454
Brown Reef (22-076),2010,1.71481371914663
Triangular Reef (22-077),2010,1.93788870630396
Quoin Reef (22-149),2010,1.72656103781167
Perforated (Peak) Reef (22-152),2010,1.6041173790044
Flat Island Reef (22-153),2010,1.60532316503052
Five Rocks Reef (22-154),2010,1.86046831241139
U/N Reef (22-155),2010,1.97611084303288
Guthrie Shoal (23-042b),2010,1.01965051062708
Johnson Patch (23-043),2010,1.19404641288492
Douglas Shoal (23-044),2010,1.15577453907211
North Reef (North) (23-045a),2010,0.95233522738746
Island Head Reef (22-078),2010,1.72235712786848
Split Island Reef (22-079),2010,1.68431026951065
Dome Reef (22-080),2010,1.68185137934376
U/N Reef (22-081),2010,1.71584170276664
Karamea Bank (22-156),2010,1.03237858645957
Barcoo Bank (22-157),2010,1.04082695617897
Moresby Bank (22-158),2010,0.971077049132659
Edgell Bank (22-159),2010,0.988106867209351
Goodwin Shoal (22-160),2010,1.038938121291
Archer Shoal (22-161),2010,0.229567306016247
Round Island Reef (22-163),2010,1.72614775568308
North Reef (South) (23-045b),2010,0.984099282093853
Tryon Reef (23-046),2010,1.09238602042941
Brew Shoal (23-047),2010,1.1048764048431
Broomfield Reef (23-048),2010,0.901893344147801
North West Island Reef (23-049),2010,1.09655701514874
Great Detached Reef (No 5) (11-244e),2010,NaN
Barren (A-rum-mi) (First Lump) Reef (No 3) (23-031c),2010,1.70818018568285
U/N Reef (10-330),2011,NaN
Harrington Shoal (10-331),2011,NaN
U/N Reef (10-332),2011,NaN
U/N Reef (10-333),2011,NaN
Four Fathom Patches (10-334),2011,NaN
Harrington Reef (10-335),2011,NaN
Wyborn Reef (10-336),2011,NaN
U/N Reef (10-337),2011,NaN
Womer Reef (10-338),2011,NaN
Brewis Reef (10-339),2011,NaN
Turtle Island Reef (10-340),2011,NaN
Shortland Reef (10-341),2011,NaN
Trochus Reef (10-342),2011,NaN
U/N Reef (10-299),2011,NaN
Ida Reef (10-314),2011,NaN
Tree Reef (10-316),2011,NaN
Brush Islet Reef (10-317),2011,NaN
Albany Island Reef (No 1) (10-318a),2011,NaN
Albany Island Reef (No 2) (10-318b),2011,NaN
Albany Island Reef (No 3) (10-318c),2011,NaN
Albany Island Reef (No 4) (10-318d),2011,NaN
Mai Reef (10-320),2011,NaN
Albany Rock Reef (10-321),2011,NaN
North Brother Reef (10-322),2011,NaN
Middle Brother Reef (10-323),2011,NaN
South Brother Reef (10-324),2011,NaN
North Ledge (10-325),2011,NaN
Meggi-Damun Reef (10-326),2011,NaN
South Ledge (10-327),2011,NaN
Ulfa Reef (10-328),2011,NaN
Ariel Bank (10-329),2011,NaN
U/N Reef (10-401),2011,NaN
U/N Reef (10-402),2011,NaN
U/N Reef (10-403),2011,NaN
U/N Reef (10-404),2011,NaN
U/N Reef (10-405),2011,NaN
U/N Reef (10-406),2011,NaN
U/N Reef (10-407a),2011,NaN
Turtle Head Island Reef (No 1) (10-343a),2011,NaN
Turtle Head Island Reef (No 2) (10-343b),2011,NaN
Tern Reef (10-344),2011,NaN
U/N Reef (10-348),2011,NaN
U/N Reef (10-349),2011,NaN
U/N Reef (10-350),2011,NaN
U/N Reef (10-351),2011,NaN
U/N Reef (10-352),2011,NaN
U/N Reef (10-353),2011,NaN
U/N Reef (10-354),2011,NaN
U/N Reef (10-355),2011,NaN
U/N Reef (10-356),2011,NaN
U/N Reef (10-357),2011,NaN
U/N Reef (10-358),2011,NaN
U/N Reef (10-359),2011,NaN
U/N Reef (10-360),2011,NaN
U/N Reef (10-361),2011,NaN
U/N Reef (10-362),2011,NaN
U/N Reef (10-363),2011,NaN
U/N Reef (10-364),2011,NaN
Linda Reef (10-365),2011,NaN
U/N Reef (10-366),2011,NaN
U/N Reef (10-367),2011,NaN
U/N Reef (10-368),2011,NaN
U/N Reef (10-369),2011,NaN
U/N Reef (10-370),2011,NaN
U/N Reef (10-371),2011,NaN
U/N Reef (10-372),2011,NaN
U/N Reef (10-373),2011,NaN
U/N Reef (10-374),2011,NaN
U/N Reef (10-375a),2011,NaN
U/N Reef (10-375b),2011,NaN
U/N Reef (10-376),2011,NaN
U/N Reef (10-378),2011,NaN
U/N Reef (10-381),2011,NaN
U/N Reef (10-382),2011,NaN
U/N Reef (10-384),2011,NaN
U/N Reef (10-385),2011,NaN
U/N Reef (10-386),2011,NaN
U/N Reef (10-387),2011,NaN
U/N Reef (10-389),2011,NaN
U/N Reef (10-390),2011,NaN
Triangle Reef (10-391),2011,NaN
U/N Reef (10-392),2011,NaN
U/N Reef (10-393),2011,NaN
U/N Reef (10-394),2011,NaN
U/N Reef (10-395),2011,NaN
U/N Reef (10-396),2011,NaN
U/N Reef (10-397),2011,NaN
U/N Reef (10-398),2011,NaN
U/N Reef (10-399),2011,NaN
U/N Reef (10-400),2011,NaN
U/N Reef (10-426),2011,NaN
U/N Reef (10-427),2011,NaN
U/N Reef (10-428a),2011,NaN
U/N Reef (10-428b),2011,NaN
U/N Reef (10-429),2011,NaN
U/N Reef (10-430),2011,NaN
U/N Reef (10-431),2011,NaN
U/N Reef (10-432),2011,NaN
U/N Reef (10-434),2011,NaN
U/N Reef (10-436),2011,NaN
U/N Reef (10-437),2011,NaN
U/N Reef (10-438),2011,NaN
U/N Reef (10-439),2011,NaN
U/N Reef (10-440),2011,NaN
U/N Reef (11-325),2011,NaN
U/N Reef (10-442),2011,NaN
U/N Reef (10-443),2011,NaN
U/N Reef (10-444),2011,NaN
U/N Reef (10-445),2011,NaN
U/N Reef (10-800),2011,NaN
U/N Reef (10-801),2011,NaN
U/N Reef (10-807),2011,NaN
U/N Reef (10-407b),2011,NaN
U/N Reef (10-408),2011,NaN
U/N Reef (10-409),2011,NaN
U/N Reef (10-410),2011,NaN
U/N Reef (10-411),2011,NaN
U/N Reef (10-411b),2011,NaN
U/N Reef (10-412),2011,NaN
U/N Reef (10-413),2011,NaN
U/N Reef (10-414),2011,NaN
U/N Reef (10-415),2011,NaN
U/N Reef (10-416a),2011,NaN
U/N Reef (10-416b),2011,NaN
U/N Reef (10-417),2011,NaN
U/N Reef (10-418a),2011,NaN
U/N Reef (10-418b),2011,NaN
U/N Reef (10-419a),2011,NaN
U/N Reef (10-419b),2011,NaN
U/N Reef (10-420),2011,NaN
U/N Reef (10-421),2011,NaN
U/N Reef (10-422),2011,NaN
U/N Reef (10-423),2011,NaN
U/N Reef (10-424),2011,NaN
U/N Reef (10-425),2011,NaN
U/N Reef (11-034),2011,NaN
Arnold Reef (11-001),2011,NaN
Thomson Islet Reef (11-002),2011,NaN
U/N Reef (11-003),2011,NaN
Gilmore Bank (11-004),2011,NaN
U/N Reef (11-005),2011,NaN
U/N Reef (11-006),2011,NaN
U/N Reef (11-007),2011,NaN
U/N Reef (11-008),2011,NaN
Bushy Island Reef (11-009),2011,NaN
Cairncross Islets Reef (11-010),2011,NaN
U/N Reef (11-011a),2011,NaN
U/N Reef (11-011b),2011,NaN
U/N Reef (11-012),2011,NaN
Halfway Islet Reef (11-013),2011,NaN
Pearn Reef (11-014),2011,NaN
U/N Reef (11-015),2011,NaN
McSweeney Reef (11-016),2011,NaN
U/N Reef (11-017),2011,NaN
U/N Reef (11-018),2011,NaN
U/N Reef (11-019),2011,NaN
U/N Reef (11-020),2011,NaN
U/N Reef (11-021),2011,NaN
U/N Reef (11-022),2011,NaN
U/N Reef (11-023),2011,NaN
U/N Reef (11-024),2011,NaN
U/N Reef (11-025),2011,NaN
Sinclair Reef (11-026),2011,NaN
U/N Reef (11-027),2011,NaN
U/N Reef (11-028),2011,NaN
Monsoon Reef (11-029),2011,NaN
U/N Reef (11-030),2011,NaN
U/N Reef (11-031),2011,NaN
U/N Reef (11-032),2011,NaN
U/N Reef (11-033a),2011,NaN
U/N Reef (11-033b),2011,NaN
Turning Point Patches (No 2) (11-048b),2011,NaN
U/N Reef (11-049),2011,NaN
U/N Reef (11-050),2011,NaN
U/N Reef (11-051),2011,NaN
Cholmondeley Reef (11-052),2011,NaN
Jardine Reef (11-053),2011,NaN
U/N Reef (11-054),2011,NaN
Wallace Islet Reef (11-055),2011,NaN
Milman-Aplin Reef (11-035),2011,NaN
Parsons Reef (11-036),2011,NaN
Collette Reef (11-037),2011,NaN
Douglas Islet Reef (11-038),2011,NaN
U/N Reef (11-039),2011,NaN
U/N Reef (11-040),2011,NaN
U/N Reef (11-041a),2011,NaN
U/N Reef (11-041b),2011,NaN
U/N Reef (11-042),2011,NaN
Onslow Reef (11-043),2011,NaN
Wilds Shoal (11-044),2011,NaN
U/N Reef (11-045),2011,NaN
U/N Reef (11-046),2011,NaN
U/N Reef (11-047),2011,NaN
Turning Point Patches (No 1) (11-048a),2011,NaN
U/N Reef (11-071),2011,NaN
U/N Reef (11-072),2011,NaN
U/N Reef (11-073),2011,NaN
U/N Reef (11-074),2011,NaN
U/N Reef (11-075),2011,NaN
U/N Reef (11-076),2011,NaN
U/N Reef (11-056a),2011,NaN
U/N Reef (11-056b),2011,NaN
U/N Reef (11-056c),2011,NaN
U/N Reef (11-056d),2011,NaN
