year,reefName,cycImpact
2012,Charity Reef (19-047),0
2012,Old Reef (19-048),0
2012,Lynx Reef (19-049),0
2012,Leopard Reef (19-050),0
2012,U/N Reef (19-051),0
2012,U/N Reef (19-052),0
2012,U/N Reef (19-125),0
2012,U/N Reef (19-126),0
2012,Block Reef (19-127),0
2012,Line Reef (19-128),0
2012,U/N Reef (19-129),0
2012,U/N Reef (20-608),0
2012,U/N Reef (20-609),0
2012,U/N Reef (20-610),0
2012,U/N Reef (20-611),0
2012,U/N Reef (20-612),0
2012,U/N Reef (20-613),0
2012,U/N Reef (20-614),0
2012,U/N Reef (20-615),0
2012,U/N Reef (20-616),0
2012,U/N Reef (20-617),0
2012,U/N Reef (20-618),0
2012,U/N Reef (20-619),0
2012,Hull Reef (21-045),0
2012,Elamang Reef (21-046),0
2012,Still Reef (21-047),0
2012,Henderson Reef (21-048),0
2012,U/N Reef (20-342),0
2012,U/N Reef (20-343),0
2012,U/N Reef (20-344),0
2012,U/N Reef (20-345),0
2012,U/N Reef (20-346),0
2012,U/N Reef (20-347),0
2012,U/N Reef (20-348),0
2012,U/N Reef (20-349),0
2012,U/N Reef (20-350),0
2012,U/N Reef (20-444),0
2012,U/N Reef (20-445),0
2012,U/N Reef (20-446),0
2012,U/N Reef (20-447),0
2012,U/N Reef (20-448),0
2012,U/N Reef (20-449),0
2012,U/N Reef (20-450),0
2012,U/N Reef (20-451),0
2012,U/N Reef (20-620),0
2012,U/N Reef (20-621),0
2012,U/N Reef (20-622),0
2012,U/N Reef (20-623),0
2012,U/N Reef (20-624),0
2012,U/N Reef (20-625),0
2012,Keelan Reef (21-049),0
2012,Noel Reef (21-050),0
2012,Penn Reef (21-051),0
2012,Digby Reef (21-052),0
2012,Pompey Reef (No 1) (20-351a),0
2012,Pompey Reef (No 2) (20-351b),0
2012,Pompey Reef (No 3) (20-351c),0
2012,U/N Reef (20-352),0
2012,U/N Reef (20-353),0
2012,U/N Reef (20-452),0
2012,U/N Reef (20-453),0
2012,U/N Reef (20-454),0
2012,U/N Reef (20-455),0
2012,U/N Reef (20-456),0
2012,U/N Reef (20-457),0
2012,U/N Reef (20-458),0
2012,U/N Reef (20-459),0
2012,U/N Reef (20-460),0
2012,U/N Reef (20-626),0
2012,U/N Reef (20-628),0
2012,U/N Reef (20-629),0
2012,Sandpiper Reef (21-053),0
2012,Prince Reef (21-054),0
2012,Alarm Reef (21-055),0
2012,U/N Reef (21-056a),0
2012,U/N Reef (21-056b),0
2012,U/N Reef (20-354),0
2012,U/N Reef (20-355),0
2012,U/N Reef (20-356),0
2012,U/N Reef (20-357),0
2012,U/N Reef (20-358),0
2012,U/N Reef (20-359),0
2012,U/N Reef (20-360),0
2012,U/N Reef (20-361),0
2012,U/N Reef (20-362),0
2012,U/N Reef (20-363),0
2012,U/N Reef (20-461),0
2012,U/N Reef (20-462),0
2012,U/N Reef (20-463),0
2012,U/N Reef (20-464),0
2012,U/N Reef (20-465),0
2012,U/N Reef (20-466),0
2012,U/N Reef (20-467),0
2012,U/N Reef (20-468),0
2012,U/N Reef (20-469),0
2012,U/N Reef (20-470),0
2012,U/N Reef (20-471),0
2012,U/N Reef (20-630),0
2012,U/N Reef (20-631),0
2012,U/N Reef (20-636),0
2012,U/N Reef (20-637),0
2012,U/N Reef (21-056c),0
2012,U/N Reef (21-056d),0
2012,U/N Reef (21-057),0
2012,Vernon Rocks Reef (21-058),0
2012,U/N Reef (20-364),0
2012,U/N Reef (20-365),0
2012,U/N Reef (20-366),0
2012,U/N Reef (20-367),0
2012,U/N Reef (20-368),0
2012,Cockatoo Reef (No 1) (20-369a),0
2012,Cockatoo Reef (No 2) (20-369b),0
2012,Cockatoo Reef (No 3) (20-369c),0
2012,Cockatoo Reef (No 4) (20-369d),0
2012,U/N Reef (20-472),0
2012,U/N Reef (20-473),0
2012,U/N Reef (20-474),0
2012,U/N Reef (20-475),0
2012,U/N Reef (20-476),0
2012,U/N Reef (20-477),0
2012,U/N Reef (20-478),0
2012,U/N Reef (20-479),0
2012,U/N Reef (20-480),0
2012,U/N Reef (20-638),0
2012,U/N Reef (20-642),0
2012,U/N Reef (20-800),0
2012,(Big) Stevens Reef (20-295),0
2012,Liff Reef (20-296),0
2012,Creal Reef (20-297),0
2012,Rip Reef (20-370a),0
2012,U/N Reef (20-370b),0
2012,U/N Reef (20-371),0
2012,U/N Reef (20-372),0
2012,U/N Reef (20-373),0
2012,U/N Reef (20-374),0
2012,U/N Reef (20-375),0
2012,U/N Reef (20-481),0
2012,U/N Reef (20-482),0
2012,U/N Reef (20-483),0
2012,U/N Reef (20-484),0
2012,U/N Reef (20-485),0
2012,U/N Reef (20-486),0
2012,U/N Reef (20-487),0
2012,U/N Reef (20-488),0
2012,U/N Reef (20-489),0
2012,U/N Reef (20-490),0
2012,Martin Islet Reef (20-803),0
2012,Warland Reef (20-298),0
2012,U/N Reef (20-299a),0
2012,U/N Reef (20-299b),0
2012,U/N Reef (20-376),0
2012,Olympic Reef (20-377),0
2012,U/N Reef (20-378a),0
2012,U/N Reef (20-378b),0
2012,U/N Reef (20-491),0
2012,U/N Reef (20-492),0
2012,U/N Reef (20-493),0
2012,U/N Reef (20-494),0
2012,U/N Reef (20-495),0
2012,U/N Reef (20-496),0
2012,U/N Reef (20-497),0
2012,Southampton Reef (20-299c),0
2012,Briggs Reef (No 1) (20-299d),0
2012,Briggs Reef (No 2) (20-299e),0
2012,Briggs Reef (No 3) (20-299f),0
2012,Briggs Reef (No 4) (20-299g),0
2012,U/N Reef (20-299h),0
2012,U/N Reef (20-299j),0
2012,U/N Reef (20-379),0
2012,U/N Reef (20-380),0
2012,U/N Reef (20-381),0
2012,U/N Reef (20-382),0
2012,U/N Reef (20-383),0
2012,U/N Reef (20-384),0
2012,U/N Reef (20-385),0
2012,U/N Reef (20-498),0
2012,U/N Reef (20-499),0
2012,U/N Reef (20-500),0
2012,U/N Reef (20-501),0
2012,U/N Reef (20-502),0
2012,U/N Reef (20-503),0
2012,U/N Reef (20-504),0
2012,U/N Reef (20-505),0
2012,U/N Reef (20-506),0
2012,U/N Reef (20-826),0
2012,U/N Reef (20-827),0
2012,U/N Reef (20-830),0
2012,U/N Reef (20-300),0
2012,Cole Reefs (No2) (20-301a),0
2012,Cole Reefs (No3) (20-301b),0
2012,Cole Reefs (No1) (20-302),0
2012,U/N Reef (20-303),0
2012,U/N Reef (20-386),0
2012,U/N Reef (20-387),0
2012,U/N Reef (20-388a),0
2012,U/N Reef (20-388b),0
2012,U/N Reef (20-388c),0
2012,U/N Reef (20-389),0
2012,U/N Reef (20-390),0
2012,U/N Reef (20-507),0
2012,U/N Reef (20-508),0
2012,U/N Reef (20-509),0
2012,U/N Reef (20-510),0
2012,U/N Reef (20198),0
2012,U/N Reef (20-512),0
2012,U/N Reef (20-513),0
2012,U/N Reef (20-854),0
2012,Oom Shoal (21-002),0
2012,Slade (Oyster) Island Reef (21-004),0
2012,Downward Patches (No 1) (21-005a),0
2012,McIntyre Reef (20-304),0
2012,Goble Reefs (East) (20-305),0
2012,Goble Reefs (West) (20-306),0
2012,Chauvel Reefs (North) (20-307),0
2012,U/N Reef (20-391),0
2012,U/N Reef (20-392),0
2012,U/N Reef (20-393),0
2012,U/N Reef (20-394),0
2012,U/N Reef (20-395),0
2012,Newell Reef (20-396),0
2012,U/N Reef (20-514),0
2012,U/N Reef (20-515),0
2012,U/N Reef (20-516),0
2012,U/N Reef (20-517),0
2012,U/N Reef (20-518),0
2012,U/N Reef (20-519),0
2012,U/N Reef (20-520),0
2012,U/N Reef (20-521),0
2012,U/N Reef (20-522),0
2012,Downward Patches (No 2) (21-005b),0
2012,Downward Patches (No 3) (21-005c),0
2012,Downward Patches (No 4) (21-005d),0
2012,Downward Patches (No 5) (21-005e),0
2012,Downward Patches (No 6) (21-005f),0
2012,Downward Patches (No 7) (21-005g),0
2012,Dangerous Reef (21-006),0
2012,Flat Top Reef (21-007),0
2012,Chauvel Reefs (South) (20-308),0
2012,Tern Reef (20-309),0
2012,Bushy-Redbill Reef (20-310),0
2012,U/N Reef (20-397),0
2012,U/N Reef (20-398),0
2012,U/N Reef (20-399),0
2012,U/N Reef (20-400),0
2012,Deliverance Bank (20-401),0
2012,Sheriff Shoal (20-402),0
2012,U/N Reef (20-523),0
2012,U/N Reef (20-524),0
2012,U/N Reef (20-527),0
2012,U/N Reef (20-531),0
2012,U/N Reef (20-540),0
2012,U/N Reef (20-543),0
2012,U/N Reef (20-545),0
2012,U/N Reef (20-546),0
2012,U/N Reef (20-548),0
2012,U/N Reef (20-370d),0
2012,Round Top Reef (21-009),0
2012,Dudgeon Ledge (21-012),0
2012,Hay Reef (21-013),0
2012,Highwater Reef (21-014),0
2012,Victor Reef (21-015),0
2012,Coral Point Reef (21-016),0
2012,U/N Reef (21-018),0
2012,U/N Reef (20-311),0
2012,U/N Reef (20-312),0
2012,U/N Reef (20-313),0
2012,U/N Reef (20-314),0
2012,U/N Reef (20-315a),0
2012,U/N Reef (20-315b),0
2012,U/N Reef (20-315c),0
2012,U/N Reef (20-316),0
2012,U/N Reef (20-317),0
2012,U/N Reef (20-318),0
2012,Pigeon Reef (20-403),0
2012,U/N Reef (20-404),0
2012,Coppersmith Reef (20-407),0
2012,U/N Reef (20-370c),0
2012,U/N Reef (20-553),0
2012,U/N Reef (20-555),0
2012,U/N Reef (20-556),0
2012,U/N Reef (20-557),0
2012,U/N Reef (20-558),0
2012,U/N Reef (20-559),0
2012,U/N Reef (20-560),0
2012,U/N Reef (20-561),0
2012,U/N Reef (20-562),0
2012,U/N Reef (20-563),0
2012,Freshwater Point Reef (21-019),0
2012,Cullen Reef (21-020),0
2012,Irving Island Reef (21-021),0
2012,Phillips Reef (21-022),0
2012,Taffy Reef (21-023),0
2012,Glendower Point Reef (21-024),0
2012,Penrith Reef (21-025),0
2012,U/N Reef (20-319),0
2012,U/N Reef (20-320),0
2012,U/N Reef (20-321),0
2012,U/N Reef (20-322),0
2012,U/N Reef (20-323),0
2012,U/N Reef (20-324),0
2012,Plum Pudding Reef (20-409),0
2012,U/N Reef (20-410),0
2012,U/N Reef (20-411),0
2012,U/N Reef (20-412),0
2012,U/N Reef (20-564),0
2012,U/N Reef (20-565),0
2012,U/N Reef (20-566),0
2012,U/N Reef (20-567),0
2012,U/N Reef (20-568),0
2012,U/N Reef (20-569),0
2012,U/N Reef (20-570),0
2012,Bailey Reef (21-026),0
2012,Snare Peak Reef (21-027),0
2012,Overfall Reef (21-029),0
2012,U/N Reef (20-325),0
2012,Molar Reef (20-326),0
2012,U/N Reef (20-327),0
2012,U/N Reef (20-328a),0
2012,U/N Reef (20-328b),0
2012,U/N Reef (20-413),0
2012,U/N Reef (20-414),0
2012,U/N Reef (20-415),0
2012,U/N Reef (20-416),0
2012,U/N Reef (20-417),0
2012,U/N Reef (20-418),0
2012,U/N Reef (20-419),0
2012,U/N Reef (20-420),0
2012,U/N Reef (20-421),0
2012,U/N Reef (20-422),0
2012,U/N Reef (20-571),0
2012,U/N Reef (20-572),0
2012,U/N Reef (20-573),0
2012,U/N Reef (20-574),0
2012,U/N Reef (20-575),0
2012,U/N Reef (20-576),0
2012,U/N Reef (20-577),0
2012,U/N Reef (20-578),0
2012,U/N Reef (20-579),0
2012,U/N Reef (20-580),0
2012,U/N Reef (20-581),0
2012,Prudhoe Island Reef (21-031),0
2012,Prudhoe Shoal (21-032),0
2012,Reid Reef (21-033),0
2012,Double Island Reef (21-034),0
2012,U/N Reef (20-328c),0
2012,U/N Reef (20-328d),0
2012,U/N Reef (20-328e),0
2012,U/N Reef (20-328f),0
2012,U/N Reef (20-329),0
2012,U/N Reef (20-330),0
2012,U/N Reef (20-331),0
2012,U/N Reef (20-332),0
2012,U/N Reef (20-333),0
2012,U/N Reef (20-334),0
2012,U/N Reef (20-423),0
2012,U/N Reef (20-424),0
2012,U/N Reef (20-425),0
2012,U/N Reef (20-426),0
2012,U/N Reef (20-427),0
2012,U/N Reef (20-428),0
2012,U/N Reef (20-429),0
2012,U/N Reef (20-430),0
2012,U/N Reef (20-431),0
2012,U/N Reef (20-432),0
2012,U/N Reef (20-582),0
2012,U/N Reef (20-583),0
2012,U/N Reef (20-585),0
2012,U/N Reef (20-586),0
2012,U/N Reef (20-587),0
2012,U/N Reef (20-588),0
2012,U/N Reef (20-589),0
2012,U/N Reef (20-590),0
2012,U/N Reef (20-591),0
2012,U/N Reef (20-592),0
2012,U/N Reef (20-593),0
2012,U/N Reef (20-594),0
2012,U/N Reef (20-595),0
2012,Lloyd Shoal (21-035),0
2012,Viscount Shoals (No 1) (21-036a),0
2012,Viscount Shoals (No 2) (21-036b),0
2012,Viscount Shoals (No 3) (21-036c),0
2012,Renou Reef (21-037),0
2012,U/N Reef (20-335),0
2012,U/N Reef (20-336),0
2012,U/N Reef (20-337),0
2012,U/N Reef (20-338),0
2012,U/N Reef (20-433),0
2012,U/N Reef (20-434),0
2012,U/N Reef (20-435),0
2012,U/N Reef (20-436),0
2012,U/N Reef (20-437),0
2012,U/N Reef (20-438),0
2012,U/N Reef (20-439),0
2012,U/N Reef (20-440),0
2012,U/N Reef (20-441),0
2012,U/N Reef (20-442),0
2012,U/N Reef (20-443),0
2012,U/N Reef (20-596),0
2012,U/N Reef (20-597),0
2012,U/N Reef (20-598),0
2012,U/N Reef (20-599),0
2012,U/N Reef (20-600),0
2012,U/N Reef (20-601),0
2012,U/N Reef (20-602),0
2012,U/N Reef (20-603),0
2012,U/N Reef (20-604),0
2012,U/N Reef (20-605),0
2012,U/N Reef (20-607),0
2012,Knight Reef (21-039),0
2012,Minster Reef (21-040),0
2012,Festing Shoal (21-041),0
2012,Beaver Shoal (21-043),0
2012,Beverlac Reef (21-044),0
2012,U/N Reef (20-339a),0
2012,U/N Reef (20-339b),0
2012,U/N Reef (20-340),0
2012,U/N Reef (20-341),0
2012,Thomas Reef (No 1) (20-234a),0
2012,Thomas Reef (No 2) (20-234b),0
2012,Thomas Reef (No 3) (20-234c),0
2012,St Bees Island Reef (No 2) (20-279b),0
2012,St Bees Island Reef (No 3) (20-279c),0
2012,Aspatria Reef (20-280),0
2012,Wheatley Shoal (20-282),0
2012,Flimby Shoal (20-283),0
2012,Hesket Reef (20-284),0
2012,Shaw Island Reef (No 5) (20-102i),0
2012,Shaw Island Reef (No 6) (20-102e),0
2012,Shaw Island Reef (No 7) (20-102f),0
2012,U/N Reef (20-184),0
2012,U/N Reef (20-185a),0
2012,U/N Reef (20-185b),0
2012,Thomas Reef (No 4) (20-234d),0
2012,Thomas Reef (No 5) (20-234e),0
2012,Thomas Reef (No 6) (20-234f),0
2012,Thomas Reef (No 7) (20-234g),0
2012,Green Reef (20-285),0
2012,Parker Reef (20-286),0
2012,Credlin Reefs (East) (20-287),0
2012,Credlin Reefs (West) (20-288),0
2012,Shaw Island Reef (No 8) (20-102g),0
2012,Shaw Island Reef (No 9) (20-102h),0
2012,Shaw Island Reef (No 10) (20-102k),0
2012,Shaw Island Reef (No 11) (20-102j),0
2012,Shaw Island Reef (No 12) (20-102l),0
2012,U/N Reef (20-103),0
2012,U/N Reef (20-185c),0
2012,U/N Reef (20-186),0
2012,Muirhead Reef (20-187),0
2012,U/N Reef (20-188),0
2012,U/N Reef (20-189),0
2012,Thomas Reef (No 8) (20-234h),0
2012,Fairlight Reef (20-235),0
2012,St Helen Reef (20-236),0
2012,Goldsmith Island Reef (No 1) (20-237a),0
2012,Goldsmith Island Reef (No 2) (20-237b),0
2012,Calder Reef (20-289),0
2012,Scawfell Reef (No 1) (20-290a),0
2012,Scawfell Reef (No 2) (20-290b),0
2012,Three Rocks Reef (20-291),0
2012,Square Reef (20-105),0
2012,Peta Patches (No 1) (20-106a),0
2012,Peta Patches (No 2) (20-106b),0
2012,Peta Patches (No 3) (20-106c),0
2012,Peta Patches (No 4) (20-106d),0
2012,U/N Reef (20-107),0
2012,U/N Reef (20-108),0
2012,U/N Reef (20-109),0
2012,U/N Reef (20-190),0
2012,U/N Reef (20-191),0
2012,U/N Reef (20-192),0
2012,U/N Reef (20-193),0
2012,U/N Reef (20-194a),0
2012,U/N Reef (20-194b),0
2012,Goldsmith Island Reef (No 3) (20-237c),0
2012,Goldsmith Island Reef (No 4) (20-237d),0
2012,Goldsmith Island Reef (No 5) (20-237e),0
2012,Goldsmith Island Reef (No 6) (20-237f),0
2012,U/N Reef (20-237g),0
2012,Derwent Reef (20-292),0
2012,Skull Rock Reef (20-293),0
2012,(Little) Stevens Reef (20-294),0
2012,U/N Reef (20-110),0
2012,Edgell Reefs (No 2) (20-111),0
2012,Edgell Reefs (No 5) (20-112),0
2012,Ben Reef (20-113),0
2012,U/N Reef (20-114),0
2012,U/N Reef (20-194c),0
2012,U/N Reef (20-195),0
2012,U/N Reef (20-196),0
2012,U/N Reef (20-197),0
2012,U/N Reef (20-511),0
2012,Silversmith Reef (20-238),0
2012,Pincer Reef (20-239),0
2012,Teague Reef (20-082),0
2012,Surprise Rock Reef (20-083),0
2012,Little Bugatti (Wheatley) Reef (20-115),0
2012,Edgell Reefs (No 1) (20-116),0
2012,Edgell Reefs (No 3) (20-117),0
2012,U/N Reef (20-118),0
2012,U/N Reef (20-119),0
2012,Wup Reef (20-120),0
2012,U/N Reef (20-121),0
2012,U/N Reef (20-122),0
2012,U/N Reef (20-199),0
2012,U/N Reef (20-200),0
2012,U/N Reef (20-201),0
2012,U/N Reef (20-202),0
2012,Defiance (Dalys) Island Reef (20-203),0
2012,Defiance Reefs (North) (20-204a),0
2012,Anchorsmith Reef (20-241),0
2012,Blackcombe Reef (20-242),0
2012,Anvil Reef (20-243),0
2012,Carondelet Reef (20-244),0
2012,Pentecost Reef (20-085),0
2012,U/N Reef (20-123),0
2012,U/N Reef (20-124),0
2012,U/N Reef (20-125),0
2012,U/N Reef (20-126),0
2012,Bugatti Reef (20-127),0
2012,Callum Shoal (20-1271),0
2012,Defiance Reefs (South) (20-204b),0
2012,U/N Reef (20-205),0
2012,Ripple Rocks Reef (20-206),0
2012,Blacksmith Reef (20-245),0
2012,Hammer Reef (20-246),0
2012,Cole Island Reef (20-086),0
2012,Edgell Reefs (No 4) (20-128),0
2012,Henderson Reefs (20-129),0
2012,U/N Reef (20-130),0
2012,U/N Reef (20-131),0
2012,Cape Rock Reef (20-207),0
2012,North Repulse Reef (20-208),0
2012,Ladysmith Reef (20-247),0
2012,Locksmith Reef (20-248),0
2012,Geranium Shoal (20-249),0
2012,Bellows Reef (20-250),0
2012,Forge Reef (20-251),0
2012,Farrier Reef (20-252),0
2012,Anne Island Reef (20-087),0
2012,Jester Reef (20-088),0
2012,U/N Reef (20-132),0
2012,East Repulse Reef (20-209),0
2012,South Repulse Reef (20-210),0
2012,U/N Reef (20-211),0
2012,U/N Reef (20-212),0
2012,Gould Island Reef (20-213),0
2012,Linne Island Reef (No 1) (20-253a),0
2012,Linne Island Reef (No 2) (20-253b),0
2012,Linne Island Reef (No 3) (20-253c),0
2012,Linne Island Reef (No 4) (20-253d),0
2012,Deloraine Reef (20-089),0
2012,Hunt Reef (20-134),0
2012,Robertson Reefs (No 1) (20-135),0
2012,Robertson Reefs (No 2) (20-136),0
2012,Midge Reef (20-214),0
2012,U/N Reef (20-215),0
2012,U/N Reef (20-216),0
2012,U/N Reef (20-217),0
2012,U/N Reef (20-218),0
2012,Cave Reef (20-219a),0
2012,Tinsmith Reef (20-254),0
2012,Solder Reef (20-255),0
2012,U/N Reef (20-257a),0
2012,Lindeman Island Reef (No 1) (20-090a),0
2012,Lindeman Island Reef (No 2) (20-090b),0
2012,Lindeman Island Reef (No 3) (20-090c),0
2012,Lindeman Island Reef (No 4) (20-090d),0
2012,Robertson Reefs (No 3) (20-137),0
2012,Bax Reef (20-138),0
2012,Robertson Reefs (No 4) (20-139),0
2012,Nixon Reef (20-140),0
2012,U/N Reef (20-141),0
2012,Pigeon Reef (20-219b),0
2012,High Islands Reef (North) (20-220),0
2012,Ingot Island Reef (20-257b),0
2012,Specie Shoal (20-258),0
2012,Io Reef (20-259),0
2012,Bullion Rocks Reef (20-260),0
2012,Coffin Reef (20-261),0
2012,Lindeman Island Reef (No 5) (20-090e),0
2012,Baynham Reef (20-091),0
2012,Sidney Reef (20-092),0
2012,U/N Reef (20-142),0
2012,U/N Reef (20-143),0
2012,Cannan Reef (20-144),0
2012,Packer Reefs (20-145),0
2012,Boulton Reef (20-146),0
2012,U/N Reef (20-147),0
2012,High Islands Reef (South) (20-221),0
2012,Carpet Snake Reef (20-222),0
2012,Low Rock Reef (20-223),0
2012,Croaker Reef (20-224),0
2012,Wigton Island Reef (No 1) (20-262a),0
2012,Wigton Island Reef (No 2) (20-262b),0
2012,Silloth Reef (20-263),0
2012,Allonby Reef (20-264),0
2012,Comston Reef (20-093),0
2012,U/N Reef (20-148),0
2012,U/N Reef (20-149),0
2012,U/N Reef (20-150),0
2012,U/N Reef (20-151),0
2012,U/N Reef (20-152),0
2012,U/N Reef (20-153),0
2012,U/N Reef (20-154),0
2012,U/N Reef (20-155),0
2012,U/N Reef (20-156),0
2012,U/N Reef (20-157),0
2012,U/N Reef (20-158),0
2012,U/N Reef (20-159),0
2012,U/N Reef (20-160),0
2012,Rabbit Reef (20-225),0
2012,Fish Reef (20-226),0
2012,Maryport Reef (20-266),0
2012,Edgell Rock Reef (20-267),0
2012,Baxendell Shoal (20-268),0
2012,Cockermouth Reef (20-269),0
2012,Seaforth Reef (20-095),0
2012,Mansell Reef (20-096),0
2012,U/N Reef (20-161),0
2012,U/N Reef (20-162),0
2012,U/N Reef (20-163),0
2012,U/N Reef (20-164),0
2012,U/N Reef (20-165),0
2012,U/N Reef (20-166),0
2012,Mausoleum Reef (20-227),0
2012,Newry Reef (20-228),0
2012,Carlisle Reef (20-270a),0
2012,Brush Island Reef (20-098),0
2012,Little Lindeman Reef (20-099),0
2012,U/N Reef (20-167),0
2012,U/N Reef (20-168),0
2012,U/N Reef (20-170),0
2012,U/N Reef (20-171),0
2012,Red Cliff Islands Reef (20-229),0
2012,U/N Reef (20-230),0
2012,Brampton Reef (20-270b),0
2012,Bolton Shoal (20-272),0
2012,Fantome Rocks (20-273),0
2012,U/N Reef (20-274),0
2012,Wedge Island Reef (20-275),0
2012,Hyde Rock Reef (20-276),0
2012,Triangle Island Reef (20-100),0
2012,Yellow Rock Reef (20-101),0
2012,Shaw Island Reef (No 1) (20-102a),0
2012,U/N Reef (20-172),0
2012,U/N Reef (20-173),0
2012,U/N Reef (20-174),0
2012,U/N Reef (20-175),0
2012,U/N Reef (20-176),0
2012,U/N Reef (20-177),0
2012,U/N Reef (20-178),0
2012,Volskow Reef (20-231),0
2012,Keyser Reef (20-232),0
2012,Keswick Island Reef (No 1) (20-277a),0
2012,Keswick Island Reef (No 2) (20-277b),0
2012,Keswick Island Reef (No 3) (20-277c),0
2012,St Bees Island Reef (No 1) (20-279a),0
2012,Shaw Island Reef (No 2) (20-102b),0
2012,Shaw Island Reef (No 3) (20-102c),0
2012,Shaw Island Reef (No 4) (20-102d),0
2012,U/N Reef (20-104),0
2012,U/N Reef (20-179),0
2012,U/N Reef (20-180),0
2012,U/N Reef (20-181),0
2012,U/N Reef (20-182),0
2012,U/N Reef (20-183),0
2012,Long Rock Reef (20-233),0
2012,U/N Reef (21-686),0
2012,U/N Reef (21-687),0
2012,U/N Reef (21-688),0
2012,U/N Reef (21-689),0
2012,U/N Reef (21-690),0
2012,U/N Reef (21-691),0
2012,U/N Reef (21-692),0
2012,U/N Reef (21-693),0
2012,U/N Reef (21-694),0
2012,U/N Reef (21-695),0
2012,U/N Reef (21-696),0
2012,McEwen Reef (22-015),0
2012,Pilot Reef (22-016),0
2012,Boyle Reef (22-017),0
2012,Tide Reef (22-018),0
2012,Long Island Reef (22-019),0
2012,U/N Reef (21-480),0
2012,U/N Reef (21-481),0
2012,U/N Reef (21-482),0
2012,U/N Reef (21-483),0
2012,U/N Reef (21-484),0
2012,U/N Reef (21-485),0
2012,U/N Reef (21-486),0
2012,Obstruction Reef (21-552),0
2012,U/N Reef (21-553),0
2012,U/N Reef (21-554),0
2012,U/N Reef (21-555),0
2012,Gannett Cay Reef (21-556),0
2012,U/N Reef (21-557),0
2012,U/N Reef (21-697),0
2012,U/N Reef (21-698),0
2012,U/N Reef (21-699),0
2012,U/N Reef (21-700),0
2012,U/N Reef (21-701),0
2012,U/N Reef (21-702),0
2012,U/N Reef (21-703),0
2012,U/N Reef (21-704),0
2012,U/N Reef (21-705),0
2012,U/N Reef (21-706),0
2012,U/N Reef (21-707),0
2012,U/N Reef (21-487),0
2012,U/N Reef (21-488),0
2012,U/N Reef (21-489),0
2012,Turrum Reef (21-490),0
2012,U/N Reef (21-491),0
2012,U/N Reef (21-558),0
2012,U/N Reef (21-559),0
2012,U/N Reef (21-560),0
2012,U/N Reef (21-561),0
2012,U/N Reef (21-708),0
2012,U/N Reef (21-709),0
2012,U/N Reef (21-710),0
2012,U/N Reef (21-711),0
2012,U/N Reef (21-712),0
2012,U/N Reef (21-713),0
2012,U/N Reef (21-714),0
2012,U/N Reef (21-715),0
2012,U/N Reef (21-716),0
2012,U/N Reef (21-717),0
2012,U/N Reef (21-718),0
2012,West Side Reef (22-020),0
2012,Double Rocks Reef (North) (22-021a),0
2012,Double Rocks Reef (South) (22-021b),0
2012,U/N Reef (21-492),0
2012,U/N Reef (21-493),0
2012,U/N Reef (21-494),0
2012,Bacchi Reef (21-495),0
2012,Turner Reef (21-562),0
2012,U/N Reef (21-563),0
2012,Half Tide Reef (21-564),0
2012,Bills Reef (21-565),0
2012,U/N Reef (21-719),0
2012,U/N Reef (21-720),0
2012,U/N Reef (21-721),0
2012,U/N Reef (21-722),0
2012,U/N Reef (21-723),0
2012,U/N Reef (21-724),0
2012,U/N Reef (21-725),0
2012,U/N Reef (21-726),0
2012,Coal Reef (22-024),0
2012,One Fathom Patch (22-026),0
2012,Turtle Island Reef (22-027),0
2012,U/N Reef (22-028),0
2012,Woods Reef (22-029),0
2012,Shields Reef (22-030),0
2012,U/N Reef (21-496),0
2012,Thomas Reef (21-497),0
2012,U/N Reef (21-498),0
2012,U/N Reef (21-499),0
2012,Blu-Lion Reef (21-566),0
2012,U/N Reef (21-567),0
2012,U/N Reef (21-568),0
2012,U/N Reef (21-569),0
2012,Triangle Reef (21-570),0
2012,U/N Reef (21-571),0
2012,Small Lagoon Reef (21-572),0
2012,U/N Reef (21-727),0
2012,U/N Reef (21-728),0
2012,U/N Reef (21-729),0
2012,U/N Reef (21-730),0
2012,U/N Reef (21-731),0
2012,U/N Reef (21-732),0
2012,U/N Reef (21-733),0
2012,U/N Reef (21-734),0
2012,U/N Reef (21-735),0
2012,Morkar Reef (21-421),0
2012,U/N Reef (21-500),0
2012,Recreation Reef (21-501),0
2012,U/N Reef (21-502),0
2012,U/N Reef (21-503),0
2012,U/N Reef (21-573),0
2012,U/N Reef (21-574),0
2012,Heart Reef (21-575),0
2012,U/N Reef (21-576),0
2012,Central Reef (21-577),0
2012,U/N Reef (21-578),0
2012,Hill Reef (21-579),0
2012,U/N Reef (21-736),0
2012,U/N Reef (21-737),0
2012,U/N Reef (21-738),0
2012,U/N Reef (21-739),0
2012,U/N Reef (21-740),0
2012,U/N Reef (21-741),0
2012,U/N Reef (21-742),0
2012,U/N Reef (21-743),0
2012,U/N Reef (21-744),0
2012,Marble Reef (21-423a),0
2012,Marble Reef (21-423b),0
2012,Allandale Reef (21-424),0
2012,Tynemouth Island Reef (No 1) (21-425a),0
2012,Tynemouth Island Reef (No 2) (21-425b),0
2012,U/N Reef (21-504),0
2012,Isobel Bennett Reef (21-505),0
2012,U/N Reef (21-506),0
2012,U/N Reef (21-580),0
2012,U/N Reef (21-581),0
